applicant_id,gender,age,marital_status,dependents,education,employment_status,occupation_type,residential_status,address_state
15061,Female,34,Single,0,Graduate,Employed,Professional,Own,CA
15062,Male,39,Single,1,High School,Employed,Freelancer,Own,FL
15063,Male,42,Married,3,Graduate,Employed,Professional,Own,NY
15064,Male,38,Married,1,Graduate,Self-Employed,Professional,Own,CA
15065,Female,31,Married,0,High School,Self-Employed,Salaried,Own,MD
15066,Female,36,Married,3,High School,Self-Employed,Professional,Other,PA
15067,Female,32,Divorced,3,Graduate,Unemployed,Salaried,Own,MA
15068,Female,34,Married,1,High School,Unemployed,Freelancer,Own,NY
15069,Male,25,Divorced,1,Graduate,Employed,Business,Rent,NJ
15070,Female,52,Single,1,High School,Employed,Business,Own,NY
15071,Female,23,Single,3,Graduate,Self-Employed,Freelancer,Own,VA
15072,Male,47,Divorced,0,Graduate,Employed,Professional,Own,CA
15073,Female,38,Divorced,2,Postgraduate,Employed,Business,Rent,AZ
15074,Male,40,Divorced,1,High School,Self-Employed,Salaried,Own,CA
15075,Male,38,Married,3,Graduate,Unemployed,Professional,Own,CA
15076,Male,47,Single,2,Postgraduate,Self-Employed,Salaried,Other,MA
15077,Female,37,Married,1,Postgraduate,Unemployed,Business,Own,KS
15078,Male,30,Single,1,High School,Self-Employed,Freelancer,Own,VA
15079,Female,31,Single,1,High School,Employed,Salaried,Own,MT
15080,Female,44,Married,0,High School,Employed,Salaried,Own,CA
15081,Female,26,Single,0,Graduate,Self-Employed,Salaried,Own,CA
15082,Male,48,Married,3,Graduate,Unemployed,Professional,Own,CA
15083,Male,41,Married,1,Graduate,Self-Employed,Business,Own,SD
15084,Female,28,Married,3,Graduate,Employed,Salaried,Own,DC
15085,Female,44,Married,2,Graduate,Self-Employed,Salaried,Own,MA
15086,Male,41,Married,0,Postgraduate,Unemployed,Professional,Own,KS
15087,Male,25,Single,0,Graduate,Unemployed,Business,Own,CA
15088,Male,46,Married,1,Graduate,Employed,Business,Own,CA
15089,Male,26,Married,2,High School,Employed,Professional,Other,VA
15090,Male,28,Married,2,Postgraduate,Self-Employed,Professional,Own,CA
15091,Female,47,Married,3,Graduate,Employed,Professional,Own,OH
15092,Female,33,Single,0,High School,Employed,Salaried,Own,MD
15093,Female,31,Single,1,Graduate,Employed,Business,Rent,CA
15094,Male,42,Single,0,Postgraduate,Employed,Salaried,Rent,CA
15095,Male,38,Single,0,Postgraduate,Employed,Professional,Own,NV
15096,Female,25,Married,3,Postgraduate,Employed,Business,Own,IL
15097,Female,34,Single,2,Graduate,Unemployed,Salaried,Rent,NJ
15098,Male,31,Single,0,High School,Self-Employed,Business,Other,IL
15099,Male,49,Single,1,Graduate,Unemployed,Business,Own,NC
15100,Female,42,Single,3,High School,Unemployed,Business,Own,OH
15101,Female,43,Single,1,High School,Unemployed,Salaried,Own,FL
15102,Female,37,Married,0,High School,Self-Employed,Business,Other,FL
15103,Male,39,Married,0,Postgraduate,Self-Employed,Business,Own,NY
15104,Male,44,Single,0,High School,Unemployed,Salaried,Own,NY
15105,Female,56,Single,1,High School,Employed,Business,Own,NH
15106,Male,51,Married,3,Postgraduate,Self-Employed,Professional,Own,FL
15107,Female,44,Single,3,Graduate,Employed,Salaried,Own,FL
15108,Female,44,Single,2,High School,Employed,Business,Own,CA
15109,Male,44,Married,1,High School,Employed,Professional,Own,KY
15110,Female,31,Divorced,0,Graduate,Employed,Business,Rent,TX
15111,Female,55,Single,2,Graduate,Unemployed,Freelancer,Own,NY
15112,Female,35,Single,0,Graduate,Self-Employed,Salaried,Own,NH
15113,Female,63,Married,0,Graduate,Employed,Freelancer,Rent,IL
15114,Male,35,Divorced,1,High School,Employed,Salaried,Rent,TX
15115,Male,35,Married,1,Graduate,Self-Employed,Freelancer,Own,CA
15116,Female,27,Married,3,Graduate,Employed,Salaried,Own,NY
15117,Female,26,Married,2,Graduate,Employed,Professional,Rent,MO
15118,Male,52,Married,2,Graduate,Employed,Professional,Own,SC
15119,Male,34,Married,2,Graduate,Unemployed,Salaried,Own,OH
15120,Female,25,Married,0,High School,Employed,Professional,Rent,FL
15121,Female,40,Single,2,High School,Self-Employed,Freelancer,Rent,NY
15122,Female,38,Married,3,Graduate,Unemployed,Salaried,Own,NY
15123,Male,33,Married,1,Graduate,Unemployed,Business,Own,CA
15124,Male,31,Divorced,0,High School,Employed,Salaried,Other,CT
15125,Male,47,Single,3,Graduate,Self-Employed,Professional,Own,GA
15126,Male,49,Married,2,High School,Unemployed,Business,Own,VA
15127,Male,31,Married,1,High School,Self-Employed,Freelancer,Rent,NY
15128,Male,25,Divorced,2,Graduate,Unemployed,Freelancer,Own,CA
15129,Male,37,Married,1,High School,Self-Employed,Salaried,Other,CO
15130,Male,49,Married,0,High School,Unemployed,Professional,Own,DC
15131,Male,46,Married,3,Graduate,Employed,Professional,Rent,CA
15132,Male,63,Married,1,Postgraduate,Employed,Professional,Own,CA
15133,Female,57,Single,0,Graduate,Employed,Business,Other,CA
15134,Male,27,Single,3,Graduate,Self-Employed,Salaried,Rent,OH
15135,Male,55,Married,0,High School,Employed,Freelancer,Rent,MA
15136,Female,39,Divorced,3,High School,Self-Employed,Salaried,Own,NY
15137,Female,44,Married,1,Graduate,Employed,Business,Own,NY
15138,Female,39,Single,0,Graduate,Employed,Salaried,Own,GA
15139,Male,32,Single,3,High School,Self-Employed,Freelancer,Own,CA
15140,Male,48,Married,2,High School,Unemployed,Freelancer,Own,NY
15141,Male,36,Single,2,Graduate,Employed,Freelancer,Rent,CA
15142,Female,22,Single,3,Graduate,Employed,Business,Rent,NY
15143,Female,62,Single,0,High School,Self-Employed,Freelancer,Own,IL
15144,Male,26,Single,0,Graduate,Employed,Business,Rent,CA
15145,Female,36,Single,2,Graduate,Self-Employed,Business,Own,IL
15146,Male,33,Married,3,Graduate,Self-Employed,Salaried,Own,VA
15147,Female,24,Single,1,High School,Employed,Freelancer,Other,IL
15148,Female,58,Married,3,Postgraduate,Employed,Salaried,Rent,CA
15149,Male,38,Married,3,High School,Self-Employed,Freelancer,Other,CA
15150,Male,36,Married,0,Postgraduate,Employed,Freelancer,Own,MN
15151,Male,42,Married,2,Graduate,Employed,Salaried,Rent,WA
15152,Female,64,Single,0,Graduate,Unemployed,Salaried,Own,CA
15153,Male,62,Married,1,High School,Employed,Professional,Other,NJ
15154,Male,26,Single,3,Graduate,Self-Employed,Business,Own,NY
15155,Female,32,Married,3,High School,Employed,Professional,Own,AL
15156,Female,43,Single,1,Postgraduate,Self-Employed,Freelancer,Rent,CA
15157,Male,34,Married,0,High School,Employed,Business,Rent,CA
15158,Female,29,Married,3,Graduate,Self-Employed,Business,Own,CA
15159,Male,43,Single,2,Postgraduate,Employed,Business,Rent,FL
15160,Male,45,Single,0,Graduate,Self-Employed,Professional,Own,TX
15161,Female,45,Single,1,Graduate,Employed,Professional,Own,VA
15162,Female,25,Single,3,Graduate,Employed,Business,Own,TX
15163,Male,32,Divorced,0,High School,Employed,Freelancer,Own,FL
15164,Female,38,Married,2,Graduate,Self-Employed,Salaried,Rent,CT
15165,Male,47,Single,1,Graduate,Unemployed,Salaried,Own,CA
15166,Female,32,Married,2,Graduate,Self-Employed,Professional,Own,TX
15167,Female,27,Married,0,Graduate,Employed,Salaried,Own,PA
15168,Male,47,Married,3,Graduate,Employed,Freelancer,Own,CA
15169,Male,38,Married,3,Postgraduate,Self-Employed,Business,Own,MN
15170,Male,24,Married,2,Graduate,Self-Employed,Freelancer,Own,CA
15171,Female,26,Single,3,High School,Employed,Business,Own,CA
15172,Female,43,Married,2,Graduate,Self-Employed,Professional,Other,FL
15173,Male,45,Married,2,Graduate,Unemployed,Salaried,Own,CA
15174,Female,30,Single,3,Graduate,Self-Employed,Professional,Own,NY
15175,Male,53,Married,3,High School,Employed,Salaried,Own,CA
15176,Male,69,Married,0,Postgraduate,Self-Employed,Professional,Other,CT
15177,Male,25,Single,0,Graduate,Employed,Professional,Rent,NY
15178,Female,48,Married,3,Graduate,Self-Employed,Business,Rent,CA
15179,Male,42,Married,1,High School,Unemployed,Freelancer,Own,NY
15180,Female,30,Married,0,Graduate,Employed,Freelancer,Own,DE
15181,Male,34,Single,1,Graduate,Employed,Salaried,Own,IL
15182,Male,39,Single,3,Graduate,Employed,Freelancer,Own,NY
15183,Male,49,Married,2,High School,Employed,Freelancer,Rent,CA
15184,Female,41,Married,0,High School,Employed,Salaried,Own,NY
15185,Female,25,Single,3,Graduate,Employed,Professional,Rent,CA
15186,Female,39,Married,3,High School,Unemployed,Freelancer,Own,TX
15187,Female,26,Divorced,1,Postgraduate,Self-Employed,Freelancer,Other,TX
15188,Female,46,Single,3,Graduate,Unemployed,Professional,Own,FL
15189,Female,28,Divorced,1,Postgraduate,Employed,Professional,Rent,NV
15190,Female,32,Divorced,2,Graduate,Self-Employed,Freelancer,Rent,NY
15191,Female,24,Single,0,Graduate,Self-Employed,Salaried,Own,CA
15192,Male,28,Married,3,Postgraduate,Employed,Business,Own,SC
15193,Female,37,Married,1,High School,Self-Employed,Business,Own,FL
15194,Male,44,Single,3,Graduate,Employed,Salaried,Own,FL
15195,Female,40,Divorced,0,Postgraduate,Unemployed,Freelancer,Own,VA
15196,Female,45,Married,2,High School,Self-Employed,Professional,Rent,IL
15197,Female,32,Single,3,Graduate,Self-Employed,Salaried,Rent,WI
15198,Male,24,Married,2,Graduate,Self-Employed,Freelancer,Own,TX
15199,Male,39,Married,3,High School,Employed,Professional,Other,MA
15200,Female,34,Married,2,Graduate,Self-Employed,Business,Own,NC
15201,Male,33,Single,3,Postgraduate,Employed,Professional,Own,NC
15202,Female,45,Married,1,High School,Employed,Professional,Own,TX
15203,Male,43,Married,3,Graduate,Self-Employed,Business,Rent,WA
15204,Female,49,Single,3,High School,Self-Employed,Business,Own,TX
15205,Male,36,Single,1,High School,Employed,Business,Own,NC
15206,Male,37,Married,1,Postgraduate,Unemployed,Professional,Own,NY
15207,Male,63,Married,1,High School,Employed,Business,Own,MA
15208,Male,50,Single,2,Graduate,Employed,Business,Own,WA
15209,Male,26,Married,2,High School,Self-Employed,Professional,Rent,FL
15210,Female,44,Divorced,2,High School,Unemployed,Business,Own,CA
15211,Female,62,Married,3,Graduate,Self-Employed,Business,Rent,WA
15212,Female,46,Single,3,Postgraduate,Unemployed,Freelancer,Other,MI
15213,Female,52,Single,1,Graduate,Employed,Salaried,Rent,GA
15214,Male,27,Single,3,High School,Employed,Business,Own,NM
15215,Male,33,Married,3,Graduate,Unemployed,Salaried,Own,VA
15216,Male,43,Single,1,Graduate,Unemployed,Salaried,Own,CA
15217,Female,38,Single,1,Postgraduate,Unemployed,Salaried,Rent,OH
15218,Male,43,Single,1,Graduate,Unemployed,Salaried,Other,TX
15219,Male,25,Married,2,Graduate,Employed,Freelancer,Own,VA
15220,Female,45,Single,0,Graduate,Self-Employed,Professional,Own,CA
15221,Female,64,Married,0,Graduate,Self-Employed,Business,Own,GA
15222,Male,22,Single,1,Graduate,Self-Employed,Freelancer,Own,IL
15223,Male,60,Single,0,High School,Employed,Business,Own,CA
15224,Female,20,Divorced,2,High School,Self-Employed,Professional,Own,NY
15225,Female,49,Single,2,Graduate,Employed,Salaried,Own,PA
15226,Female,36,Married,3,Graduate,Employed,Business,Rent,WI
15227,Male,28,Married,1,High School,Unemployed,Business,Own,NJ
15228,Female,27,Married,3,Postgraduate,Employed,Professional,Own,NY
15229,Male,62,Married,2,High School,Employed,Freelancer,Own,TX
15230,Male,38,Married,1,Graduate,Unemployed,Business,Own,IL
15231,Female,47,Divorced,2,Graduate,Employed,Salaried,Rent,NY
15232,Female,26,Single,0,Graduate,Employed,Business,Own,SC
15233,Male,64,Divorced,3,High School,Self-Employed,Salaried,Own,WA
15234,Female,29,Married,0,Postgraduate,Employed,Professional,Rent,FL
15235,Male,27,Single,0,High School,Employed,Business,Rent,CA
15236,Male,33,Single,3,Postgraduate,Employed,Salaried,Own,CA
15237,Female,48,Married,0,Graduate,Unemployed,Business,Rent,TX
15238,Female,33,Married,1,High School,Employed,Freelancer,Rent,NJ
15239,Male,46,Married,3,Graduate,Self-Employed,Professional,Rent,WA
15240,Male,44,Married,2,Graduate,Employed,Salaried,Other,NY
15241,Male,58,Married,3,Postgraduate,Employed,Salaried,Own,CA
15242,Male,28,Single,0,High School,Self-Employed,Freelancer,Own,TX
15243,Female,28,Married,2,High School,Self-Employed,Salaried,Own,PA
15244,Male,51,Married,0,High School,Unemployed,Salaried,Own,CA
15245,Female,39,Single,1,High School,Employed,Freelancer,Own,NY
15246,Female,39,Married,0,Postgraduate,Self-Employed,Professional,Rent,NY
15247,Male,34,Single,1,Graduate,Employed,Professional,Own,NV
15248,Male,34,Married,3,Postgraduate,Self-Employed,Salaried,Rent,FL
15249,Female,47,Single,2,Postgraduate,Employed,Salaried,Own,FL
15250,Female,28,Single,0,Postgraduate,Self-Employed,Business,Rent,OK
15251,Male,37,Married,3,Postgraduate,Employed,Salaried,Own,NY
15252,Male,30,Married,1,Graduate,Employed,Salaried,Own,AL
15253,Male,44,Single,2,High School,Unemployed,Professional,Own,MA
15254,Female,33,Single,1,Graduate,Employed,Professional,Own,FL
15255,Female,44,Single,0,Graduate,Self-Employed,Salaried,Own,FL
15256,Male,19,Married,1,Graduate,Employed,Freelancer,Own,WA
15257,Female,33,Single,0,Postgraduate,Employed,Professional,Other,IL
15258,Female,27,Married,3,High School,Employed,Freelancer,Own,GA
15259,Male,36,Married,3,High School,Employed,Freelancer,Other,VA
15260,Female,31,Married,3,Graduate,Employed,Salaried,Rent,FL
15261,Female,28,Single,1,Postgraduate,Self-Employed,Professional,Own,MA
15262,Male,49,Single,1,High School,Employed,Salaried,Own,CA
15263,Male,39,Single,1,High School,Unemployed,Professional,Own,CA
15264,Male,27,Married,1,High School,Self-Employed,Business,Own,FL
15265,Female,45,Married,2,High School,Employed,Business,Own,NY
15266,Female,28,Single,0,High School,Employed,Business,Rent,CT
15267,Female,25,Single,1,High School,Employed,Professional,Own,IL
15268,Male,30,Single,3,High School,Employed,Business,Own,WA
15269,Male,45,Divorced,3,Graduate,Unemployed,Business,Own,PA
15270,Female,47,Single,0,Postgraduate,Employed,Freelancer,Rent,CA
15271,Female,48,Married,2,High School,Self-Employed,Business,Own,FL
15272,Female,27,Married,3,High School,Self-Employed,Salaried,Own,TX
15273,Female,44,Married,1,High School,Employed,Salaried,Own,GA
15274,Male,38,Single,0,High School,Self-Employed,Freelancer,Rent,NV
15275,Male,32,Married,1,High School,Employed,Business,Rent,KS
15276,Male,39,Single,1,Graduate,Employed,Freelancer,Rent,CA
15277,Female,31,Divorced,1,High School,Unemployed,Freelancer,Own,IL
15278,Male,31,Married,1,Graduate,Employed,Business,Own,FL
15279,Male,38,Single,0,High School,Employed,Freelancer,Own,OK
15280,Female,49,Married,2,Graduate,Unemployed,Salaried,Rent,CT
15281,Female,54,Divorced,3,Graduate,Employed,Salaried,Own,CA
15282,Female,32,Single,0,Graduate,Employed,Professional,Other,FL
15283,Male,21,Married,2,Graduate,Self-Employed,Professional,Own,NY
15284,Male,41,Married,1,High School,Self-Employed,Salaried,Own,PA
15285,Male,30,Married,3,Postgraduate,Self-Employed,Business,Own,PA
15286,Male,62,Married,3,Postgraduate,Employed,Salaried,Rent,AL
15287,Female,42,Divorced,2,High School,Self-Employed,Salaried,Own,PA
15288,Female,34,Single,0,Graduate,Unemployed,Professional,Own,NY
15289,Male,59,Married,2,Graduate,Self-Employed,Freelancer,Own,CA
15290,Male,69,Married,1,Postgraduate,Employed,Business,Rent,AK
15291,Female,38,Married,0,High School,Self-Employed,Professional,Other,NY
15292,Male,69,Married,2,High School,Employed,Business,Other,CA
15293,Male,25,Single,2,Graduate,Employed,Salaried,Rent,NJ
15294,Female,25,Married,2,High School,Employed,Business,Rent,NY
15295,Male,41,Married,3,High School,Employed,Salaried,Own,CA
15296,Male,49,Married,2,High School,Unemployed,Freelancer,Own,AZ
15297,Female,57,Married,3,Postgraduate,Self-Employed,Professional,Rent,CA
15298,Male,41,Single,1,Graduate,Employed,Salaried,Own,FL
15299,Male,45,Single,0,High School,Self-Employed,Business,Own,NY
15300,Male,34,Married,2,High School,Self-Employed,Business,Own,CA
15301,Female,48,Married,1,High School,Self-Employed,Business,Own,NY
15302,Male,30,Single,3,Graduate,Unemployed,Business,Own,NY
15303,Male,31,Divorced,0,Graduate,Self-Employed,Salaried,Own,OH
15304,Male,45,Married,1,High School,Self-Employed,Business,Own,CT
15305,Male,40,Married,1,High School,Employed,Professional,Own,NY
15306,Male,49,Single,3,Postgraduate,Self-Employed,Business,Own,CA
15307,Male,41,Married,0,High School,Employed,Business,Own,MO
15308,Male,47,Married,0,Graduate,Self-Employed,Business,Own,NJ
15309,Female,56,Single,0,Postgraduate,Unemployed,Salaried,Other,CA
15310,Male,30,Married,2,Graduate,Employed,Professional,Own,NY
15311,Male,28,Married,2,Graduate,Self-Employed,Business,Rent,GA
15312,Female,30,Married,2,Graduate,Employed,Freelancer,Rent,CA
15313,Female,42,Married,1,Graduate,Unemployed,Salaried,Own,LA
15314,Male,33,Divorced,0,Graduate,Employed,Professional,Rent,NY
15315,Female,28,Married,3,High School,Self-Employed,Salaried,Own,PA
15316,Male,49,Married,1,Graduate,Self-Employed,Freelancer,Rent,WA
15317,Male,33,Married,0,High School,Unemployed,Salaried,Own,GA
15318,Female,27,Single,1,Graduate,Self-Employed,Salaried,Rent,NJ
15319,Female,44,Married,2,Graduate,Unemployed,Professional,Own,NY
15320,Male,27,Single,3,Graduate,Self-Employed,Business,Rent,CO
15321,Female,63,Married,3,Graduate,Unemployed,Business,Rent,CT
15322,Female,44,Single,1,Graduate,Self-Employed,Freelancer,Other,CA
15323,Female,45,Married,1,High School,Employed,Professional,Other,FL
15324,Female,53,Married,1,High School,Employed,Professional,Own,GA
15325,Female,37,Divorced,3,High School,Unemployed,Professional,Own,NY
15326,Female,40,Married,2,Graduate,Unemployed,Business,Own,NJ
15327,Female,32,Single,3,High School,Self-Employed,Business,Rent,WA
15328,Male,38,Married,1,Graduate,Unemployed,Freelancer,Own,LA
15329,Male,43,Single,2,High School,Employed,Professional,Own,CA
15330,Male,29,Married,2,High School,Self-Employed,Business,Own,MA
15331,Female,49,Single,2,Graduate,Employed,Business,Rent,CA
15332,Male,46,Single,1,Postgraduate,Unemployed,Business,Own,DC
15333,Male,27,Single,3,Postgraduate,Employed,Professional,Own,CA
15334,Male,48,Single,2,Postgraduate,Unemployed,Business,Own,NY
15335,Female,39,Married,0,Graduate,Employed,Business,Rent,VA
15336,Female,54,Single,0,High School,Employed,Business,Own,CA
15337,Female,38,Married,3,Graduate,Employed,Freelancer,Rent,NH
