applicant_id,loan_history,loan_amount_requested,loan_term,loan_purpose,interest_rate,loan_type,co-applicant,transaction_frequency
17955,0,10966,173,Personal,4.77,Secured,Yes,29
17956,0,8717,14,Education,12.44,Secured,Yes,27
17957,1,23830,219,Vehicle,11.57,Secured,No,24
17958,0,8189,175,Home,8.16,Secured,No,19
17959,0,28790,202,Home,10.93,Unsecured,No,16
17960,0,15527,213,Personal,12.66,Secured,Yes,12
17961,1,22184,148,Home,4.31,Unsecured,Yes,16
17962,0,20152,169,Personal,12,Secured,No,8
17963,1,21805,174,Vehicle,10.67,Unsecured,No,29
17964,0,33669,75,Education,3.52,Unsecured,Yes,9
17965,0,30529,60,Vehicle,4.88,Unsecured,No,14
17966,0,9912,128,Education,13.32,Unsecured,Yes,23
17967,0,5702,133,Home,9.12,Secured,Yes,15
17968,1,23334,98,Home,12.85,Unsecured,Yes,18
17969,0,20000,75,Home,12.8,Unsecured,Yes,11
17970,1,20057,49,Personal,11.17,Secured,No,9
17971,1,32391,32,Personal,12.72,Unsecured,No,17
17972,0,25303,30,Personal,9.56,Unsecured,No,16
17973,0,26188,237,Home,4.81,Unsecured,Yes,23
17974,1,7026,172,Personal,13.13,Unsecured,No,17
17975,0,20000,211,Home,13.24,Secured,Yes,20
17976,0,20551,135,Education,3.51,Secured,Yes,25
17977,0,34645,100,Personal,7.46,Unsecured,No,18
17978,0,31743,31,Home,14.6,Unsecured,Yes,16
17979,1,20426,19,Personal,7.68,Unsecured,No,17
17980,0,23387,54,Home,10.12,Secured,No,12
17981,0,31531,118,Home,14.5,Unsecured,No,11
17982,0,24022,215,Home,11.24,Unsecured,Yes,28
17983,0,15704,92,Home,3.88,Unsecured,Yes,22
17984,0,20000,146,Education,8.49,Secured,No,8
17985,0,11599,150,Personal,7.81,Secured,Yes,19
17986,0,20000,55,Home,12.5,Secured,Yes,29
17987,1,20610,212,Vehicle,11.33,Unsecured,Yes,20
17988,0,5561,132,Home,4.84,Unsecured,No,25
17989,0,9219,94,Home,7.92,Unsecured,Yes,15
17990,0,28386,71,Home,13.26,Secured,Yes,29
17991,0,22563,30,Home,6.37,Unsecured,No,28
17992,1,10125,181,Vehicle,11.01,Secured,No,25
17993,0,23501,149,Personal,10.88,Unsecured,Yes,14
17994,0,22341,35,Education,10.17,Unsecured,Yes,28
17995,0,8211,128,Personal,12.22,Secured,Yes,6
17996,0,24743,163,Home,9.47,Unsecured,No,23
17997,0,10906,145,Vehicle,8.22,Secured,Yes,7
17998,0,6660,152,Personal,4.32,Secured,Yes,11
17999,1,20000,115,Home,5.09,Unsecured,Yes,14
18000,0,6453,221,Personal,13.37,Unsecured,No,16
18001,1,20484,161,Education,5.89,Unsecured,No,28
18002,0,20439,237,Personal,8.17,Unsecured,No,19
18003,0,24098,69,Personal,10.15,Unsecured,Yes,18
18004,0,11653,205,Home,13.25,Unsecured,Yes,12
18005,1,6140,233,Home,13.48,Secured,Yes,15
18006,1,20000,68,Personal,12.81,Secured,Yes,29
18007,1,21698,35,Education,10.08,Unsecured,No,26
18008,1,6458,48,Personal,12.93,Unsecured,No,12
18009,0,29206,137,Personal,4.45,Unsecured,No,16
18010,1,25729,136,Home,3.78,Secured,Yes,25
18011,0,26409,220,Home,8.9,Secured,Yes,25
18012,0,13258,126,Personal,4.66,Secured,Yes,22
18013,0,7143,144,Personal,10.13,Unsecured,No,12
18014,0,11325,92,Personal,10.68,Secured,No,25
18015,0,20000,205,Home,8.96,Secured,Yes,11
18016,0,10811,98,Home,12.95,Secured,No,20
18017,0,27095,115,Education,6.38,Unsecured,No,24
18018,0,5510,56,Personal,8.78,Unsecured,Yes,11
18019,0,20000,53,Home,9.73,Secured,Yes,8
18020,1,26260,50,Home,14.69,Secured,Yes,17
18021,1,26641,204,Personal,5.1,Secured,Yes,13
18022,0,23335,228,Education,3.52,Unsecured,Yes,5
18023,0,7636,42,Home,12.94,Secured,No,27
18024,0,13944,26,Personal,3.9,Unsecured,No,23
18025,0,23504,146,Education,4.14,Secured,No,27
18026,0,6205,80,Home,14.47,Unsecured,Yes,5
18027,1,23105,84,Education,7.34,Secured,No,7
18028,1,10061,234,Home,5.37,Secured,No,27
18029,0,20235,169,Vehicle,14.8,Secured,Yes,25
18030,0,15931,156,Home,14.98,Secured,Yes,10
18031,1,23882,132,Personal,13.56,Unsecured,No,7
18032,0,21373,71,Education,11.78,Secured,No,11
18033,0,11326,138,Personal,14.71,Secured,No,15
18034,0,25749,234,Personal,7.99,Unsecured,No,26
18035,1,14178,236,Vehicle,10.62,Secured,No,29
18036,0,13883,204,Home,13.64,Unsecured,Yes,21
18037,0,21655,145,Vehicle,12.3,Secured,No,19
18038,0,7445,217,Education,6.77,Unsecured,No,17
18039,0,6537,147,Vehicle,10.21,Secured,No,26
18040,0,24245,170,Home,14.17,Secured,Yes,16
18041,0,38736,148,Vehicle,6.09,Secured,Yes,24
18042,0,11703,239,Home,10.59,Unsecured,Yes,14
18043,0,24760,46,Education,14.46,Secured,No,18
18044,0,20755,105,Home,11.46,Secured,Yes,10
18045,0,17033,92,Vehicle,3.56,Secured,No,6
18046,0,20000,127,Personal,12.64,Secured,No,7
18047,0,10285,131,Personal,11.53,Unsecured,Yes,26
18048,0,24598,141,Home,12.08,Secured,Yes,23
18049,0,28490,97,Vehicle,12.16,Unsecured,No,20
18050,1,23884,113,Personal,7.44,Unsecured,No,24
18051,1,31686,65,Education,7.37,Unsecured,No,9
18052,0,17609,224,Personal,8.22,Secured,No,20
18053,0,5495,40,Vehicle,7.66,Unsecured,No,23
18054,0,5143,48,Vehicle,13.62,Unsecured,No,9
18055,1,26672,165,Home,11.02,Secured,No,15
18056,1,26186,133,Home,13.18,Unsecured,No,6
18057,0,5893,36,Home,13.45,Secured,Yes,10
18058,0,20666,145,Home,14.95,Unsecured,No,12
18059,0,39643,168,Personal,7.71,Unsecured,Yes,28
18060,1,29843,209,Vehicle,14.91,Secured,Yes,16
18061,0,22683,88,Home,12.77,Secured,No,20
18062,0,14014,177,Home,8.6,Unsecured,No,26
18063,0,6929,93,Education,9.47,Unsecured,Yes,19
18064,0,21900,59,Vehicle,13,Unsecured,No,16
18065,0,20528,220,Education,9.72,Unsecured,No,27
18066,1,6231,101,Personal,3.69,Secured,Yes,28
18067,1,37271,200,Vehicle,5.49,Unsecured,No,5
18068,1,24588,65,Education,12.33,Secured,No,19
18069,0,26412,181,Vehicle,14.5,Secured,Yes,6
18070,1,23949,49,Personal,14.77,Secured,Yes,29
18071,1,11544,115,Education,11.81,Secured,Yes,24
18072,0,5737,221,Vehicle,12.3,Unsecured,Yes,24
18073,0,7472,92,Home,12.44,Secured,Yes,25
18074,0,9869,157,Home,13.18,Secured,Yes,27
18075,0,21774,12,Home,11.61,Secured,Yes,27
18076,0,14833,80,Vehicle,4.19,Secured,No,6
18077,0,27438,126,Vehicle,7.79,Secured,Yes,23
18078,0,40671,233,Home,5.65,Secured,No,10
18079,0,33560,59,Home,4.85,Unsecured,Yes,25
18080,0,20312,145,Personal,10.78,Unsecured,Yes,6
18081,1,20019,88,Education,6.96,Secured,Yes,9
18082,0,21602,152,Home,10.6,Secured,Yes,8
18083,1,22334,81,Vehicle,7.48,Unsecured,No,28
18084,0,9594,34,Education,13.12,Secured,No,12
18085,0,12141,47,Education,6.63,Secured,No,11
18086,0,22720,56,Home,7.34,Secured,No,18
18087,1,32341,223,Home,12.81,Unsecured,Yes,18
18088,1,29558,125,Education,5.93,Secured,No,21
18089,0,21822,107,Home,9.42,Secured,No,20
18090,0,22832,99,Personal,8.89,Unsecured,Yes,8
18091,0,15835,110,Home,13.74,Unsecured,No,28
18092,1,22430,93,Home,5.13,Unsecured,No,19
18093,1,26404,74,Education,5.56,Secured,Yes,5
18094,0,20632,173,Home,7.57,Unsecured,No,7
18095,0,38472,110,Education,11.23,Secured,No,24
18096,0,22194,222,Home,10.22,Secured,No,27
18097,0,41028,117,Home,12.92,Secured,Yes,28
18098,0,7490,45,Personal,13,Unsecured,Yes,15
18099,0,21337,62,Home,6.68,Secured,No,13
18100,0,20119,91,Education,8.36,Secured,No,15
18101,0,28049,164,Home,5.92,Secured,No,16
18102,0,39863,222,Personal,9.58,Unsecured,No,6
18103,0,21463,195,Home,10.62,Secured,No,23
18104,0,26128,121,Home,3.59,Secured,Yes,12
18105,0,20102,103,Personal,14.79,Unsecured,Yes,12
18106,0,20327,199,Personal,5.75,Unsecured,Yes,5
18107,0,27829,182,Personal,5.35,Secured,Yes,8
18108,1,32569,35,Personal,8.02,Unsecured,No,10
18109,0,28068,88,Home,14.19,Secured,No,25
18110,0,37725,40,Personal,10.07,Secured,Yes,19
18111,0,21011,110,Home,13.44,Unsecured,Yes,28
18112,0,27723,180,Home,14.34,Unsecured,No,20
18113,0,22132,133,Vehicle,13.45,Secured,Yes,13
18114,0,24383,135,Vehicle,9.24,Secured,Yes,12
18115,0,20992,94,Education,4.9,Secured,Yes,17
18116,0,35506,149,Education,3.94,Secured,Yes,20
18117,0,21646,45,Education,10.03,Secured,No,22
18118,1,8703,42,Vehicle,12.5,Unsecured,No,6
18119,0,9989,45,Home,10.9,Unsecured,Yes,24
18120,0,17591,202,Home,10.6,Secured,Yes,16
18121,0,11454,41,Home,10.18,Secured,No,22
18122,0,21790,213,Vehicle,7.99,Unsecured,Yes,18
18123,0,17286,197,Personal,7.61,Secured,Yes,23
18124,0,22317,131,Vehicle,9.97,Secured,Yes,25
18125,0,28877,25,Vehicle,3.61,Unsecured,No,8
18126,0,35704,113,Home,5.47,Unsecured,Yes,21
18127,0,25066,53,Education,10.97,Secured,Yes,17
18128,0,7300,38,Personal,11.96,Secured,Yes,20
18129,0,20583,98,Personal,12.76,Secured,Yes,14
18130,0,6439,127,Personal,5.46,Unsecured,No,13
18131,0,22435,81,Education,9.05,Secured,Yes,25
18132,1,20000,40,Education,10.13,Secured,Yes,12
18133,0,22917,211,Education,10.49,Unsecured,No,29
18134,0,22636,50,Vehicle,9.5,Unsecured,No,18
18135,0,21406,97,Vehicle,6.49,Secured,No,16
18136,0,8237,186,Education,9.09,Unsecured,Yes,19
18137,0,8149,122,Personal,7.96,Secured,No,14
18138,0,7165,96,Education,6.94,Secured,No,27
18139,0,29719,145,Education,9.34,Unsecured,Yes,8
18140,0,7058,100,Home,11.91,Secured,Yes,11
18141,1,21783,139,Personal,14.93,Secured,No,7
18142,0,30077,189,Personal,8.28,Unsecured,No,15
18143,0,11550,77,Home,7.42,Secured,No,26
18144,0,20363,132,Personal,8.96,Unsecured,No,29
18145,0,28952,64,Personal,7.22,Secured,Yes,25
18146,0,20000,76,Personal,7.82,Secured,No,8
18147,0,8653,76,Personal,5.1,Unsecured,Yes,5
18148,1,25202,101,Home,9.62,Secured,No,8
18149,0,20000,53,Home,10.31,Unsecured,Yes,28
18150,0,20035,154,Education,4.18,Secured,No,16
18151,0,14563,216,Home,12.32,Secured,No,7
18152,0,6427,124,Education,10.98,Secured,Yes,10
18153,0,24136,140,Vehicle,8.76,Secured,Yes,8
18154,1,29314,159,Vehicle,14.68,Unsecured,No,20
18155,0,21052,192,Education,11.25,Unsecured,No,25
18156,0,23223,22,Home,4.51,Secured,Yes,6
18157,1,7355,145,Home,5.25,Secured,Yes,14
18158,0,20000,114,Home,9.45,Unsecured,No,7
18159,0,21965,102,Personal,4.75,Unsecured,Yes,28
18160,0,6422,32,Personal,8.49,Secured,No,22
18161,0,28698,30,Home,7.74,Secured,No,15
18162,0,8209,138,Education,11.64,Unsecured,No,25
18163,0,5024,128,Education,5.18,Secured,Yes,16
18164,1,6741,18,Home,11.76,Secured,No,25
18165,0,20471,175,Home,8.84,Unsecured,No,11
18166,0,20090,189,Home,13.71,Secured,No,20
18167,0,18101,135,Education,14.11,Unsecured,Yes,28
18168,0,20211,179,Vehicle,7.2,Unsecured,No,28
18169,0,33456,64,Home,11.38,Secured,No,21
18170,0,41171,239,Education,9.56,Secured,Yes,24
18171,0,20268,116,Personal,8.29,Unsecured,No,6
18172,0,7509,99,Personal,9.07,Unsecured,No,25
18173,0,20000,156,Personal,13.78,Secured,Yes,7
18174,0,24409,190,Home,6.85,Secured,Yes,5
18175,1,20147,223,Education,10.45,Unsecured,Yes,10
18176,0,21341,13,Home,11.4,Unsecured,Yes,22
18177,0,20000,90,Personal,12.46,Secured,Yes,16
18178,1,27825,232,Vehicle,14.08,Secured,Yes,25
18179,0,20000,201,Home,8.16,Secured,Yes,14
18180,0,22476,103,Home,13.64,Secured,No,8
18181,0,15746,97,Home,12.21,Unsecured,No,16
18182,0,42752,173,Vehicle,12.59,Unsecured,Yes,8
18183,0,32052,42,Home,12.21,Unsecured,No,9
18184,0,21983,33,Personal,11.98,Secured,No,8
18185,0,25284,23,Personal,11.24,Unsecured,No,23
18186,0,24591,220,Education,5.37,Secured,Yes,16
18187,0,34784,31,Personal,5.41,Secured,Yes,19
18188,0,15587,54,Personal,3.82,Secured,No,27
18189,0,22173,183,Home,7.76,Secured,Yes,16
18190,0,11076,29,Personal,5.81,Unsecured,No,5
18191,0,23227,232,Personal,5.64,Unsecured,Yes,10
18192,1,23072,152,Home,6.9,Secured,Yes,10
18193,0,20000,121,Vehicle,12.88,Secured,No,29
18194,0,20122,96,Home,4.37,Secured,Yes,18
18195,1,21502,72,Home,14.35,Unsecured,No,25
18196,0,20000,63,Education,7.02,Unsecured,Yes,12
18197,0,10077,15,Education,11.91,Unsecured,Yes,8
18198,0,12375,109,Home,11.83,Secured,Yes,7
18199,0,36322,142,Vehicle,11.51,Secured,Yes,13
18200,0,26863,205,Personal,3.97,Unsecured,Yes,8
18201,0,12518,100,Vehicle,12.77,Unsecured,Yes,20
18202,0,22109,114,Education,9.38,Secured,Yes,23
18203,0,7284,27,Vehicle,9.46,Secured,No,8
18204,0,18699,65,Personal,3.92,Secured,Yes,5
18205,0,20000,199,Vehicle,3.89,Secured,No,13
18206,0,26960,123,Home,14.26,Unsecured,Yes,20
18207,0,35797,96,Home,13.89,Secured,No,22
18208,0,9509,186,Home,9.96,Unsecured,Yes,25
18209,0,20231,112,Home,5.42,Unsecured,No,22
18210,0,7261,30,Home,4.05,Secured,No,19
18211,0,24668,79,Education,11.45,Unsecured,No,9
18212,0,20000,199,Home,12.24,Secured,No,26
18213,0,31994,98,Education,11.67,Secured,Yes,6
18214,1,36379,176,Home,7.22,Secured,Yes,22
18215,0,32998,187,Education,14.47,Secured,No,26
18216,1,32454,84,Vehicle,9.61,Secured,No,17
18217,0,30610,220,Personal,9.96,Unsecured,Yes,9
18218,1,22064,216,Home,6.85,Unsecured,Yes,10
18219,0,28537,221,Education,3.99,Unsecured,No,10
18220,0,15878,107,Home,14.17,Secured,No,29
18221,0,26315,81,Personal,4.71,Secured,Yes,14
18222,0,27595,168,Personal,13.42,Secured,No,9
18223,0,5754,126,Personal,9.72,Unsecured,Yes,25
18224,1,7808,140,Home,13.16,Secured,Yes,16
18225,0,21416,182,Personal,5.08,Unsecured,No,15
18226,0,20000,21,Education,5.63,Unsecured,No,7
18227,0,15746,144,Personal,14.99,Secured,No,29
18228,0,17171,143,Home,7.32,Secured,No,26
18229,1,5952,113,Education,10.88,Secured,Yes,5
18230,0,24640,162,Personal,9.51,Secured,Yes,25
18231,0,36223,202,Home,8.21,Secured,Yes,18
18232,0,21263,56,Home,6.78,Secured,No,27
18233,0,7042,47,Home,12.84,Unsecured,No,5
18234,0,20062,209,Home,13.71,Secured,Yes,5
18235,1,34333,174,Home,11.62,Unsecured,Yes,13
18236,1,22057,132,Vehicle,14.5,Unsecured,No,15
18237,0,20050,92,Home,13.26,Secured,Yes,20
18238,0,24148,122,Vehicle,12.46,Unsecured,No,23
18239,0,23662,212,Personal,3.88,Secured,Yes,11
18240,1,22167,200,Home,4,Secured,No,16
18241,0,22908,57,Personal,9.65,Secured,No,26
18242,0,20059,127,Vehicle,14.48,Secured,Yes,26
18243,0,28679,78,Vehicle,8.13,Secured,No,6
18244,0,40635,97,Education,11.88,Unsecured,Yes,16
18245,0,22588,110,Home,7.27,Secured,No,22
18246,0,21032,215,Personal,3.59,Unsecured,No,16
18247,0,24872,202,Personal,4.88,Secured,No,17
18248,0,20000,169,Home,4.02,Secured,No,9
18249,0,32332,21,Vehicle,14.66,Unsecured,Yes,17
18250,0,23701,32,Personal,8.83,Unsecured,No,9
18251,0,20000,197,Education,3.68,Unsecured,Yes,10
18252,1,36357,195,Home,6.46,Secured,No,19
18253,0,21748,236,Home,14.23,Unsecured,Yes,22
18254,0,25706,113,Personal,12.95,Unsecured,Yes,22
18255,0,6623,236,Home,13.56,Secured,Yes,15
18256,0,24056,122,Vehicle,12.94,Secured,No,11
18257,0,23380,238,Home,11.05,Secured,No,26
18258,0,25364,209,Personal,5.04,Unsecured,No,9
18259,0,9355,195,Vehicle,8.34,Unsecured,Yes,21
18260,0,27117,141,Home,14.08,Unsecured,No,24
18261,0,38812,157,Personal,11.76,Secured,No,19
18262,1,28331,135,Home,5.4,Unsecured,Yes,26
18263,0,35992,23,Personal,5.84,Unsecured,No,9
18264,0,5369,166,Education,5.65,Unsecured,No,27
18265,0,21268,42,Vehicle,12.9,Secured,Yes,18
18266,0,10211,120,Education,13.45,Unsecured,Yes,26
18267,0,21866,144,Home,5.38,Unsecured,Yes,10
18268,0,20269,184,Education,12.8,Secured,Yes,18
18269,0,20000,197,Personal,5.01,Secured,Yes,12
18270,0,20000,20,Personal,9.63,Secured,Yes,9
18271,0,23856,232,Home,9.63,Unsecured,Yes,11
18272,1,33834,98,Education,9.84,Unsecured,No,16
18273,1,26833,123,Education,7.75,Secured,Yes,7
18274,0,12767,179,Personal,11.95,Secured,Yes,15
18275,1,20366,71,Vehicle,7.95,Unsecured,No,20
18276,0,25248,142,Home,10.77,Secured,No,21
18277,0,24618,131,Education,5.32,Unsecured,No,19
18278,0,20000,78,Vehicle,11.16,Secured,Yes,26
18279,0,26051,230,Home,11.92,Unsecured,No,21
18280,0,17547,79,Education,4.82,Unsecured,No,7
18281,1,21008,239,Home,6.98,Unsecured,Yes,5
18282,0,20000,131,Education,13.04,Unsecured,No,27
18283,0,20000,86,Home,13.06,Unsecured,Yes,18
18284,0,21629,38,Vehicle,9.63,Secured,Yes,25
18285,0,7749,68,Home,5.84,Unsecured,Yes,25
18286,0,21317,52,Vehicle,13.61,Secured,No,28
18287,0,22132,69,Education,8.93,Secured,Yes,18
18288,0,5672,132,Education,10.09,Secured,Yes,14
18289,0,15078,231,Education,11.91,Unsecured,Yes,27
18290,1,20007,130,Home,5,Unsecured,Yes,6
18291,0,11865,117,Home,9.59,Secured,Yes,13
18292,1,21806,34,Personal,14.28,Unsecured,No,19
18293,1,25757,85,Personal,4.27,Unsecured,No,23
18294,0,20916,101,Vehicle,5.38,Unsecured,Yes,10
18295,0,14811,181,Personal,6.89,Secured,No,10
18296,0,20863,98,Home,13.8,Unsecured,Yes,8
18297,0,20000,53,Personal,14.44,Secured,Yes,18
18298,0,9483,140,Home,5.6,Unsecured,Yes,18
18299,0,24090,94,Education,11.67,Unsecured,No,20
18300,0,12714,114,Education,6.83,Secured,No,8
18301,0,21215,71,Home,10.52,Secured,Yes,15
18302,0,27637,128,Home,10.46,Unsecured,Yes,9
18303,1,22132,239,Personal,7.45,Unsecured,No,15
18304,0,8343,194,Home,8.33,Unsecured,No,12
18305,0,25573,153,Vehicle,7.28,Unsecured,No,15
18306,0,24176,142,Vehicle,11.37,Unsecured,No,12
18307,0,27216,167,Home,6.22,Unsecured,Yes,8
18308,0,13515,13,Personal,13.04,Unsecured,No,28
18309,1,23955,236,Home,5.4,Unsecured,Yes,19
18310,0,20165,23,Home,13.4,Secured,Yes,29
18311,1,27519,230,Personal,7.61,Unsecured,Yes,14
18312,0,7441,19,Personal,9.42,Secured,Yes,9
18313,0,23730,41,Vehicle,9.9,Secured,Yes,27
18314,0,23863,147,Education,11.01,Unsecured,No,11
18315,1,19671,111,Home,6.6,Secured,Yes,22
18316,0,5457,54,Vehicle,14.34,Unsecured,No,7
18317,1,27525,196,Vehicle,4.48,Unsecured,No,19
18318,1,11181,226,Vehicle,14.08,Unsecured,Yes,24
18319,0,20000,120,Home,6.35,Unsecured,Yes,18
18320,0,27335,92,Home,9.69,Secured,Yes,9
18321,0,21607,93,Education,14.94,Unsecured,Yes,6
18322,1,24207,70,Vehicle,14.77,Secured,No,11
18323,0,22894,93,Personal,9.71,Unsecured,No,11
18324,1,24112,166,Vehicle,4.33,Unsecured,No,5
18325,0,20152,115,Home,7.69,Secured,Yes,14
18326,0,22752,237,Personal,6.95,Secured,No,18
18327,0,28163,163,Vehicle,5.57,Secured,Yes,23
18328,0,32623,160,Home,11.89,Secured,Yes,22
18329,0,31079,28,Home,6.69,Unsecured,Yes,14
18330,0,33125,224,Vehicle,11.41,Unsecured,Yes,15
18331,0,6336,128,Vehicle,9.79,Secured,No,10
18332,1,34821,184,Education,14.47,Secured,Yes,5
18333,0,24349,90,Vehicle,10.12,Unsecured,Yes,13
18334,0,29530,91,Personal,6.81,Unsecured,No,21
18335,1,22822,160,Home,6.2,Unsecured,Yes,10
18336,0,7193,61,Personal,6.52,Secured,Yes,12
18337,0,12614,119,Vehicle,4.64,Secured,No,9
18338,1,24017,126,Vehicle,10.5,Secured,No,8
18339,0,20000,26,Home,7.98,Secured,Yes,23
18340,0,31420,37,Home,10.12,Unsecured,Yes,24
18341,0,21415,88,Home,8.28,Secured,No,6
18342,0,27095,77,Personal,7.84,Secured,No,27
18343,0,6006,17,Education,11.77,Unsecured,Yes,5
18344,0,22321,187,Education,4.59,Secured,Yes,24
18345,0,28011,41,Education,3.59,Secured,Yes,26
18346,0,12222,102,Home,9.69,Unsecured,No,23
18347,0,7401,79,Home,14.35,Secured,No,19
18348,0,12326,175,Vehicle,7.86,Secured,Yes,21
18349,0,21130,111,Vehicle,7.92,Unsecured,Yes,12
18350,0,33937,33,Education,13.56,Unsecured,No,12
18351,0,21879,139,Education,10.09,Unsecured,No,23
18352,0,16035,207,Vehicle,13.33,Secured,Yes,8
18353,0,11847,120,Home,13.29,Unsecured,No,8
18354,0,7126,87,Home,14.03,Unsecured,No,11
18355,1,30454,110,Personal,12.75,Unsecured,No,18
18356,0,28155,173,Home,4.64,Unsecured,No,17
18357,0,22111,139,Home,10.52,Unsecured,Yes,8
18358,0,40635,50,Home,11.95,Unsecured,Yes,25
18359,0,26943,92,Home,8.54,Secured,No,8
18360,0,29677,186,Home,10.95,Secured,No,25
18361,0,29071,95,Vehicle,12.63,Unsecured,Yes,18
18362,0,28548,69,Home,14.21,Secured,Yes,19
18363,0,25057,213,Home,13.89,Secured,No,29
18364,0,20000,23,Home,5.89,Secured,Yes,13
18365,0,32297,150,Vehicle,10.92,Secured,Yes,19
18366,1,23342,176,Home,12.56,Unsecured,No,20
18367,1,19666,191,Vehicle,11.01,Secured,No,17
18368,0,23857,127,Personal,6.09,Secured,Yes,14
18369,0,22103,25,Personal,4.68,Unsecured,No,11
18370,0,5571,122,Vehicle,7.01,Secured,Yes,22
18371,0,28646,182,Vehicle,7.62,Unsecured,Yes,17
18372,1,14413,43,Education,9.04,Unsecured,Yes,5
18373,0,23489,129,Personal,11.31,Secured,Yes,27
18374,0,9280,237,Education,7.32,Unsecured,No,13
18375,0,37846,175,Home,14.53,Unsecured,No,28
18376,0,23756,74,Vehicle,4.55,Unsecured,Yes,17
18377,1,22539,140,Vehicle,9.76,Unsecured,Yes,16
18378,0,20322,187,Home,6.06,Unsecured,No,25
18379,1,20000,179,Vehicle,8.32,Secured,No,19
18380,0,29575,193,Education,13.91,Secured,Yes,6
18381,0,42905,214,Home,14.69,Unsecured,No,6
18382,0,27518,211,Education,13.21,Unsecured,Yes,13
18383,0,21957,160,Home,8.65,Secured,No,17
18384,0,28629,13,Personal,4.58,Secured,No,24
18385,0,23562,100,Home,7.66,Unsecured,No,17
18386,0,15639,102,Home,14.06,Secured,No,19
18387,0,22672,41,Personal,11.71,Secured,Yes,28
18388,1,26231,146,Vehicle,3.52,Unsecured,No,5
18389,0,9772,95,Home,6.22,Unsecured,Yes,5
18390,0,7930,121,Personal,5.32,Unsecured,Yes,16
18391,0,25837,25,Vehicle,13.25,Unsecured,Yes,16
18392,0,6687,128,Vehicle,4.12,Secured,Yes,23
18393,0,20369,62,Personal,10.03,Unsecured,No,7
18394,0,29308,216,Home,10.19,Secured,No,22
18395,0,20000,60,Home,7.55,Secured,No,17
18396,1,20139,223,Home,6.9,Unsecured,Yes,17
18397,0,24720,38,Home,4.57,Unsecured,No,27
18398,1,35047,40,Education,9.65,Unsecured,No,22
18399,0,7843,124,Home,10.47,Secured,No,22
18400,0,29615,22,Home,10.46,Unsecured,No,24
18401,0,8991,133,Personal,5.62,Secured,Yes,22
18402,0,20000,123,Education,9.02,Secured,Yes,28
18403,1,5163,68,Home,12.55,Unsecured,No,26
18404,0,26690,83,Home,6.91,Unsecured,Yes,21
18405,0,21657,62,Home,10.1,Unsecured,Yes,19
18406,1,35414,57,Education,11.52,Unsecured,No,18
18407,0,7569,224,Home,12.03,Secured,No,14
18408,0,10593,117,Vehicle,11.3,Unsecured,No,7
18409,0,23725,71,Home,10.71,Unsecured,Yes,27
18410,0,25921,213,Home,3.54,Secured,No,25
18411,0,25551,122,Personal,10.53,Secured,No,13
18412,0,13461,114,Home,8.94,Unsecured,No,27
18413,1,13166,31,Education,4,Secured,No,18
18414,1,23086,181,Personal,5.18,Unsecured,Yes,26
18415,1,17479,121,Education,12.22,Secured,Yes,17
18416,0,7868,150,Home,13.94,Unsecured,No,15
18417,0,20479,50,Vehicle,6.7,Unsecured,No,16
18418,1,5210,90,Personal,7.91,Secured,Yes,24
